423	charge	c__ __r__ __	tiền phải trả, giá tiền			[ʧɑːʤ]	A {{c1::charge}} is the price to pay for something.→  The {{c1::charge}} for the shirts was $15.00.			danh từ  vật mang, vật chở, vật gánh; gánh nặng ((nghĩa đen) & (nghĩa bóng))  to be a charge on someone: là gánh nặng cho ai, để cho ai phải nuôi nấng  số đạn nạp, số thuốc nạp (vào súng); điện tích (nạp vào ắc quy); sự nạp điện, sự tích điện  tiền phải trả, giá tiền, tiền công, tiền thù lao  free of charge: không phải trả tiền no charge for admission: vào cửa không mất tiền list of charges: bảng giá (tiền)  sự gánh vác (một khoản phí tổn, mọi sự chi phí)  to do something at one's own charge: làm việc gì phải gánh vác lấy mọi khoản chi phí  nhiệm vụ, bổn phận, trách nhiệm  sự trông nom, sự coi sóc  to be in charge of somebody: phải trông nom ai  người được giao cho trông nom, vật được giao cho trông nom  (tôn giáo) những con chiên của cha cố  to take charge of something; to take something in charge: chịu trách nhiệm trông nom cái gì to give somebody charge over: giao phó cho ai trông nom (cái gì); giao trách nhiệm cho ai  mệnh lệnh, huấn thị, chỉ thị  parting charge: những lời huấn thị cuối cùng  lời buộc tội; sự buộc tội  to bring (lay) a charge against somebody: buộc tội ai  cuộc tấn công dữ dội, cuộc đột kích ồ ạt  bayonet charge: cuộc tấn công bằng lưỡi lê  (quân sự) hiệu lệnh đột kích  in charge  phụ trách, trưởng, đứng đầu; thường trực, trực  the officer in charge: sĩ quan chỉ huy, sĩ quan thường trực  to give someone in charge  (quân sự) lại tấn công  lại tranh luận  to take charge  đảm đương, chịu trách nhiệm  bị buông lơi, bị buông lỏng, không ai điều khiển  streering-wheel takes charge: tay lái bị buông lỏng không ai cầm  to take in charge  bắt, bắt giam  ngoại động từ  nạp đạn, nạp thuốc (vào súng); nạp điện  (nghĩa bóng) tọng vào, nhồi nhét  to charge a gun: nạp đạn vào súng to charge a battery: nạp điện ắc quy to charge one's memory with figures: nhồi nhét vào trí nhớ toàn những con số  tính giá, đòi trả  how much do you charge for mending this pair of shoes?: vá đôi giày này ông tính bao nhiêu?  tính vào, bắt phải chịu phí tổn, bắt phải gánh vác; ghi sổ (nợ)  please charge these goods to me: làm ơn ghi sổ những món hàng này cho tôi  giao nhiệm vụ, giao việc  to be charged with an important mission: được giao một sứ mệnh quan trọng  buộc tội  to be charged with murder: bị buộc tội giết người  tấn công, đột kích  to charge the enemy: tấn công quân địch  bắc (súng...) đặt ngang (ngọn giáo...)  tấn công  our guerillas charged again and again: du kích của chúng ta tấn công liên tục  to charge down upon  đâm bổ vào, nhảy xổ vào
424	comfort	c__ __f__ __ __	an ủi, dỗ dành, làm khuây khoả			['kʌmfət]	To {{c1::comfort}} someone means to make them feel better.→  I wanted to {{c1::comfort}} my friend after I heard the bad news.			danh từ  sự an ủi, sự khuyên giải; người an ủi, người khuyên giải; nguồn an ủi, lời an ủi  a few words of comfort: vài lời an ủi to be a comfort to someone: là nguồn an ủi của người nào cold comfort: loài an ủi nhạt nhẽo  sự an nhàn, sự nhàn hạ; sự sung túc  to live in comfort: sống an nhàn sung túc  (số nhiều) tiện nghi  the comforts of life: những tiện nghi của cuộc sống  (từ Mỹ,nghĩa Mỹ) chăn lông vịt  creature comforts  đồ ăn ngon, quần áo đẹp...  (quân sự) những thứ lặt vặt cần dùng hằng ngày (cho cá nhân như thuốc lá...)    ngoại động từ  dỗ dành, an ủi, khuyên giải, làm khuây khoả  to comfort a child: dỗ dành an ủi đứa trẻ to comfort those who are in sorrow: an ủi những người đang phiền muộn
425	contact	c__ __ __ __ __ __,  c__ __ __ __ __ __ __d	tiếp xúc, liên lạc			['kɔntækt]	To {{c1::contact}}  someone is to speak or write to them.→  I {{c1::contacted}} Sue about my party.			danh từ  sự chạm, sự tiếp xúc  our troops are in contact with the enemy: quân ta đã chạm với quân địch point of contact: điểm tiếp xúc  (toán học) tiếp điểm  (điện học) sự cho tiếp xúc; chỗ tiếp xúc (hai dòng điện); cái ngắt điện, cái công tắc ((cũng) contact piece)  to break contact: cắt điện, ngắt điện  sự tiếp xúc, sự giao thiệp, sự gặp gỡ, sự giao dịch, sự đi lại, sự lui tới  to be in contact with someone: giao thiệp với ai, tiếp xúc với ai  (số nhiều) (từ Mỹ,nghĩa Mỹ) cơ hội gặp gỡ, cơ hội làm quen  người đầu mối liên lạc  (y học) người có thể truyền bệnh (vì đã tiếp xúc với người bệnh)  to come in (into) contact with  tiếp xúc với, giao thiệp với  out of contact  không có quan hệ gì, không gần gũi, không tiếp xúc  to lose contact with  mất bóng (ai); đứt liên lạc với (ai); không gặp (ai)  ngoại động từ  cho tiếp với, cho tiếp xúc với
426	customer	c__ __ __ __ __ __r	khách hàng			['kʌstəmə]	A {{c1::customer}} is a person who buys something at a store.→  The {{c1::customer}} put a few items in a bag.			danh từ  khách hàng  (thông tục) gã, anh chàng  queer customer: một gã kỳ quặc
427	deliver	d__ __ __ __ __r,  d__ __ __ __ __r__d	giao (hàng), phân phát (thư)			[dɪ'lɪvə]	To {{c1::deliver}} something is to take it from one place to another.→  The man {{c1::delivered}} Chinese food to my house.			deliver /di'livə/   ngoại động từ  (+ from) cứu, cứu khỏi, giải thoát  phân phát (thư), phân phối, giao (hàng)  đọc, phát biểu, giãi bày, bày tỏ  to deliver a speech: đọc một bài diễn văn to deliver oneself of an opinion: giãi bày ý kiến to deliver a judgement: tuyên án  giáng, ném, phóng, bắn ra; mở (cuộc tấn công)  to deliver an assault on the enemy: mở cuộc tấn công quân địch  có công suất là (máy nước, máy điện...); cung cấp (điện) cho (máy...)  (kỹ thuật) dỡ, tháo... (ở khuôn ra)  to be delivered of  sinh đẻ ((nghĩa đen) & (nghĩa bóng))  to be delivered of a child: sinh một đứa con  to be delivered of a poem: rặn ra được một bài thơ  to deliver over  giao trả, chuyển giao, chuyển nhượng  to deliver over an estate to one's son: chuyển nhượng tài sản cho con trai  to deliver up  trả lại, giao nộp  to deliver oneself up: đầu hàng  to deliver something up to somebody: nộp cái gì cho ai  to deliver battle  giao chiến  to deliver the goods  (nghĩa bóng) thực hiện điều cam kết
428	earn	e__ __ __,  e__ __ __s	kiếm tiền			[ɜːn]	{{c1::earn}} means to get money for the work you do.→  He {{c1::earns}} his living as a chef in a great restaurant.			earn /ə:n/   ngoại động từ  kiếm được (tiền...); giành được (phần thưởng, sự khen ngợi...)  to earn one's living: kiếm sống
429	gate	__ __t__	cổng, cửa ra vào			[geɪt]	A {{c1::gate}} is a type of door. {{c1::gate}}s are usually made of metal or wood.→  We want to put up a wooden {{c1::gate}} around our house.			gate /geit/   danh từ  cổng  số người mua vé vào xem (một trận đấu thể thao...)  tiền mua vé (trận đấu thể thao...) ((cũng) gate-money)  cửa đập, cửa cống  hàng rào chắn (chỗ đường xe lửa chạy qua đường cái; trạm thu thuế...)  đèo, hẽm núi  (kỹ thuật) tấm ván che, ván chân; cửa van  to get the gate  bị đuổi ra  to give somebody the gate  đuổi ra, tống cổ ra, cho thôi việc  to open the gate for (to) somebody  mở đường cho ai  ngoại động từ  phạt (học sinh) không cho ra ngoài (ở trường đại học Ôc-phớt và Căm-brít)
430	include	i__ __ __ __ __ __	bao gồm, gồm có			[ɪn'kluːd]	To {{c1::include}} something means to have it as part of a group.→  Does this meal {{c1::include}} a soft drink?			include /in'klu:d/   ngoại động từ  bao gồm, gồm có  his conclusion includes all our ideas: kết luận của ông ta bao gồm tất cả ý kiến của chúng tôi  tính đến, kể cả
431	manage	m__ __ __g__	quản lý, trông nom, xoay xở			['mænɪʤ]	To {{c1::manage}} something means to control or be in charge of it.→  I had to {{c1::manage}} the meeting myself.			ngoại động từ  quản lý, trông nom  to manage a bank: quản lý một nhà ngân hàng to manage a household: trông nom công việc gia đình  chế ngự, kiềm chế; điều khiển, sai khiến, dạy dỗ, dạy bảo  I cannot manage that horse: tôi không thể nào chế ngự nổi con ngựa kia a child very difficult to manage: một đứa trẻ khó dạy (bảo)  thoát khỏi, gỡ khỏi; xoay xở được, giải quyết được  how could you manage that bisiness?: anh làm thế nào để có thể giải quyết được vấn đề ấy?  dùng, sử dụng  how do you manage those levers?: anh sử dụng những cái đòn bẫy này thế nào? can you manage another bottle?: anh có thể làm thêm một chai nữa không?   nội động từ  đạt kết quả, đạt mục đích, xoay sở được, tìm được cách  he knows how to manage: nó biết cách xoay sở, nó biết cách giải quyết
432	mystery	__y__ __ __ __y	điều huyền bí, điều bí ẩn			['mɪst(ə)rɪ]	A {{c1::mystery}} is something that is difficult to understand or explain.→  The path on the map was a complete {{c1::mystery}} to me.			mystery /'mistəri/   danh từ  điều huyền bí, điều thần bí  the mystery of nature: điều huyền bí của toạ vật  bí mật, điều bí ẩn  to make a mystery of something: coi cái gì là một điều bí mật  (số nhiều) (tôn giáo) nghi lễ bí truyền, nghi thức bí truyền  kịch tôn giáo (thời Trung cổ)  tiểu thuyết thần bí; truyện trinh thám
433	occur	o__ __ __r	xảy ra, xảy đến			[ə'kɜː]	To {{c1::occur}} means to happen.→  When did the thunderstorm {{c1::occur}}?			occur /ə'kə:/   nội động từ  xảy ra, xảy đến  nảy ra (ý nghĩ)  it occurs to me that: tôi chợt nảy ra ý nghĩ là  xuất hiện, tìm thấy  several misprints occur on the first page: nhiều lỗi in sai tìm thấy ở trang nhất
434	opposite	o__ __ __s__ __ __	đối diện, đối nhau, ngược nhau			['ɔpəzɪt]	If A is the {{c1::opposite}} of B, A is completely different from B.→  The {{c1::opposite}} of black is white.			tính từ  đối nhau, ngược nhau  to go in opposite directions: đi theo những hướng ngược nhau opposite leaves: lá mọc đối   danh từ  điều trái lại, điều ngược lại    phó từ  trước mặt, đối diện  the house opposite: căn nhà đối diện, căn nhà trước mặt  to play opposite  (sân khấu) đóng vai nam đối với vai nữ chính; đóng vai nữ đối với vai nam chính  giới từ  trước mặt, đối diện  the station: trước mặt nhà ga  opposite prompter  (sân khấu) (viết tắt) O.P, bên tay phải diễn viên
435	plate	p__ __t__	đĩa (để đựng thức ăn)			[pleɪt]	A {{c1::plate}} is a flat round thing that you put food on.→  I put my {{c1::plate}} down so I could put some food on it.			plate   plate /pleit/   danh từ  bản, tấm phiếu, lá (kim loại)  battery plate: bản ắc quy  biển, bảng (bằng đồng...)  number plate: biển số xe (ô tô...)  bản khắc kẽm; tranh khắc kẽm, bản đồ khắc kẽm; khuôn in (bằng chì...)  tấm kính ảnh, tấm kẽm chụp ảnh (thay cho phim)  (kiến trúc) đòn ngang; thanh ngang  roof plate: đòn móc window plate: thanh ngang khung cửa sổ  đĩa (để đựng thức ăn); đĩa thức ăn  a plate of beef: một đĩa thịt bò  (danh từ tập thể số ít) bát đĩa bằng vàng bạc  đĩa thu tiền quyên (ở nhà thờ)  cúp vàng, cúp bạc; cuộc đua tranh cúp vàng; cuộc đua ngựa tranh cúp vàng)  lợi giả (để cắm răng giả)  đường ray ((cũng) plate rail)  (ngành in) bát chữ    ngoại động từ  bọc sắt, bọc kim loại  to plate a ship: bọc sắt một chiếc tàu  mạ  to plate something with gold (silver): mạ vàng (bạc) vật gì  (ngành in) sắp chữ thành bát
436	receive	r__ __ __ __v__	nhận, lĩnh, thu			[rɪ'siːv]	To {{c1::receive}} something is to get it.→  I {{c1::receive}}d a present on my birthday.			receive /ri'si:v/   ngoại động từ  nhận, lĩnh, thu  on receiving your letter: khi nhận được thư anh to receive the news: nhận được tin to receive money: nhận (lĩnh, thu) tiền  tiếp, tiếp đón, tiếp đãi  to receive guest: tiếp khách, tiếp đãi khách  kết nạp (ai vào một tổ chức), tiếp thu, tiếp nhận (một đề nghị...)  to receive someone into a party: kết nạp người nào vào một đảng the proposal was well received: đề nghị được hoan nghênh  (pháp lý) chứa chấp (đồ gian)  to receive stolen goods: chứa chấp đồ trộm cắp  chứa đựng  a lake to receive the overflow: một cái hồ để chứa nước sông tràn ra  đỡ, chịu, bị; được  to receive the sword-point with one's shield: giơ mộc lên đỡ mũi kiếm the walls cannot receive the weight of the roof: những bức tường ấy không chịu nổi sức nặng của mái nhà to receive a refusal: bị từ chối to receive sympathy: được cảm tình  tin, công nhận là đúng  they received the rumour: họ tin cái tin đồn ấy a maxim universally received: một câu châm ngôn mà ai cũng công nhận là đúng  đón (một đường bóng, một quả bóng phát đi)    nội động từ  tiếp khách (có ở nhà để tiếp khách)  he receives on Sunday afternoons: ông ta tiếp khách vào những chiều chủ nhật  nhận quà; lĩnh tiền, lĩnh lương; thu tiền
